,ID,rms,mean,kurtosis,SD,skewness,rms2,mean2,kurtosis2,SD2,skewness2
30,30,162.4587219045809,150.6390134529148,-0.6725490207681264,60.90188980972039,-0.39330098706872724,12.745929621042983,124.88116591928251,3.1283543169563526,46.336354591614395,0.43666983604498194
31,31,162.69254891005923,150.92376681614348,-0.6589011783485885,60.82085331458317,-0.40269685424026397,12.755098937682108,124.88789237668162,3.126777273477491,46.338917432395505,0.4362247446065062
32,32,162.61953864703892,150.84977578475338,-0.6591265232017802,60.80913102224,-0.39945608066781735,12.752236613513682,124.69058295964126,3.171989418368292,46.25258694127841,0.4451826538205289
33,33,162.6710620837704,150.99551569506727,-0.6600758055124332,60.584308255621046,-0.39325860721855804,12.754256626074701,124.64125560538116,3.171827045379673,46.25650518228046,0.4481913472664591
34,34,162.82500441510902,151.16143497757847,-0.6556954699528892,60.58409285571333,-0.4004631187212935,12.760290138359277,124.68385650224215,3.1717251059563223,46.253585922736264,0.4455617951785546
35,35,162.9958801647227,151.36995515695068,-0.6433367232924754,60.52277790915319,-0.4091053229318962,12.766983988582531,124.63004484304933,3.1620796912786835,46.27650063487105,0.44768090402458777
36,36,162.82246377118906,151.18161434977577,-0.6488772686921762,60.52675681400521,-0.40118720745501774,12.760190585222036,124.52914798206278,3.181392881551499,46.2460717086967,0.4540088500026954
37,37,163.00276483940843,151.4798206278027,-0.634400954365784,60.26531822401597,-0.4038652917225214,12.767253613812503,124.652466367713,3.167329405720472,46.26453327168859,0.4465871510048036
38,38,163.25868768043867,151.79372197309416,-0.6199093336078838,60.167948883582184,-0.41293148194732743,12.777272309864836,124.4798206278027,3.156421349924406,46.302166289643736,0.4535715105625405
39,39,163.24014607773364,151.78026905829597,-0.6193045455904347,60.15154020962694,-0.41359549753433805,12.77654671958482,124.53363228699551,3.1546287657943592,46.30157605286336,0.45017704502498707
40,40,163.24324335862158,151.804932735426,-0.6272856519858161,60.097561676274914,-0.41004525764256566,12.776667928635446,124.71973094170404,3.11029672724427,46.3855839278966,0.44137550794782443
41,41,163.6682771117709,152.31390134529147,-0.6246716544182176,59.96534680592025,-0.40608141722084556,12.79329031609034,124.1322869955157,3.1173290285329367,46.30206623067494,0.37927298076843624
42,42,163.45192378841716,152.07399103139014,-0.6330708104564584,59.98416566896773,-0.39695699277742885,12.784831785691088,124.2286995515695,3.1392414564571496,46.25053106638897,0.3765132788186412
43,43,163.72692046302262,152.36995515695068,-0.6250554050117989,59.983067974166595,-0.40580407720155837,12.79558206816019,124.28026905829596,3.1339128327735875,46.25750996100648,0.3731254431725831
44,44,163.5180287916605,152.03811659192826,-0.6372390925583584,60.25526881746548,-0.40325204395483316,12.787416814652618,124.39237668161435,3.0929697197812294,46.3392069316879,0.3684519933142855
45,45,163.7437295550882,152.2152466367713,-0.6441187395363293,60.42113136421968,-0.39978194035682885,12.796238883167515,124.17713004484305,3.021448642441582,46.64677227236887,0.3420302341252597
46,46,163.6071048376666,152.07847533632287,-0.6441960286193886,60.395368774067194,-0.39430979634302155,12.790899297456242,124.29596412556054,2.967991803630725,46.77747784044494,0.3415646425617793
47,47,163.81599241892505,152.26233183856502,-0.6501435297875102,60.49849672521611,-0.39714769878359274,12.799062169507774,124.10986547085201,2.9599806999208207,46.808181763254396,0.3493660207603286
48,48,164.04799418041915,152.5201793721973,-0.6412922170300459,60.47759950027835,-0.40641792567559604,12.808122195717027,124.18385650224215,2.9551386752482003,46.81349377557705,0.34472209258865805
49,49,163.8879429596138,152.33856502242153,-0.6491100132031882,60.50146022347037,-0.39843011473802137,12.801872634877048,124.11434977578476,2.954491660966463,46.8189236724417,0.3488700011726043
